Record Id,Note Owner.id,Note Title,Note Content,Parent.id,Parent Id.Module,Created By.id,Modified By.id,Created Time,Modified Time,Record Status,Associated_Id
zcrm_5861855000008294001,zcrm_5861855000004627001,,"$2500 cirino zapata 07-31-23
$559 pablo gutierrez 06-20-23
$1270 jorge perez 08-16-23
$1500 erick benites 08-16-23
$590 santiago zapata 08-18-23
$2030 edwin sanches 08-16-23
$1080 erick benites 08-16-23
$2900 bryan olivares 08-16-23
$2240 rodrigo perez 08-16-23
$1710 erick benites 07-31-23
$2190 jorge perez 07-31-23

esta es la imformacion de los cheques que le pediste el nombre cantidad y la fecha en que se hiso el cheque ahorita te voy a subir las imagenes tambien",zcrm_5861855000000835089,Contacts,zcrm_5861855000004627001,zcrm_5861855000004627001,2024-02-29 12:51:43,2024-02-29 12:51:43,Available,
zcrm_5861855000008294029,zcrm_5861855000004627001,,"quiere saver si tienes tiempo para agendarle una cita para el y otra para un amigo de el este sabado
le dije que no se si podrias por que tienes mcho trabajo que no era seguro le dije que nsotros le mandariamos mensaje si estarias disponible o no y la hora 
me dejas saber cody por fa para dejarle saver al cliente gracias",zcrm_5861855000000854589,Contacts,zcrm_5861855000004627001,zcrm_5861855000004627001,2024-02-29 19:28:23,2024-02-29 19:28:23,Available,
zcrm_5861855000008364032,zcrm_5861855000004627001,,CHECAR TAXES DE 2022 POR QUE NO SE AN PROCESADO,zcrm_5861855000000545700,Contacts,zcrm_5861855000004627001,zcrm_5861855000004627001,2024-03-02 19:15:56,2024-03-02 19:15:56,Available,
zcrm_5861855000008391003,zcrm_5861855000000432001,,"SAME PLAN AS BEFORE FOR $174, CLIENT HAS TO PAY THE BACKED MONTHS OF JAN AND FEBURARY FOR $348 BALANCE.",zcrm_5861855000008390001,Potentials,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-02 07:22:41,2024-03-02 07:22:41,Available,
zcrm_5861855000008615003,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 25 Question : Llamada de Delfina,zcrm_5861855000000854174,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-07 11:51:33,2024-03-07 11:51:33,Available,
zcrm_5861855000008635001,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 26 Question : Hello,zcrm_5861855000000835252,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-07 13:55:14,2024-03-07 13:55:14,Available,
zcrm_5861855000008658001,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 28 Question : ayuda,zcrm_5861855000000835252,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-07 21:49:16,2024-03-07 21:49:16,Available,
zcrm_5861855000008672032,zcrm_5861855000000432001,,me puede poner un task.,zcrm_5861855000000545700,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-09 14:20:20,2024-03-09 14:20:20,Available,
zcrm_5861855000008672039,zcrm_5861855000000432001,,los dos fueran acceptados.,zcrm_5861855000000545700,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-09 14:20:59,2024-03-09 14:20:59,Available,
zcrm_5861855000008673007,zcrm_5861855000000432001,,QUICKLY COMPILED RETRUN AND WANTS TO PAY $91 FEDERAL CON $9 DE ESTADO DE REEMBOLSO.,zcrm_5861855000008709275,Potentials,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-09 15:15:04,2024-03-09 15:15:04,Available,
zcrm_5861855000008739001,zcrm_5861855000000432001,Zoho SalesIQ chat with Customer,Visit ID : 30 Question : CODY RICEVELASQUEZ,zcrm_5861855000000835252,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-09 18:45:42,2024-03-09 18:45:42,Available,
zcrm_5861855000008744002,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 30 Question : CODY RICEVELASQUEZ,zcrm_5861855000000455002,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-09 18:55:43,2024-03-09 18:55:43,Available,
zcrm_5861855000008799001,zcrm_5861855000000432001,Zoho SalesIQ chat with Customer,Visit ID : 31 Question : Dmb Bxt,zcrm_5861855000008788005,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-10 13:11:31,2024-03-10 13:11:31,Available,
zcrm_5861855000008807017,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 32 Question : hola,zcrm_5861855000000455002,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-11 10:58:16,2024-03-11 10:58:16,Available,
zcrm_5861855000008809001,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 31 Question : Dmb Bxt,zcrm_5861855000008788005,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-10 13:24:34,2024-03-10 13:24:34,Available,
zcrm_5861855000008827011,zcrm_5861855000000432001,Zoho SalesIQ chat with Zaibot,Visit ID : 32 Question : hola,zcrm_5861855000000455002,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-11 10:48:10,2024-03-11 10:48:10,Available,
zcrm_5861855000008860011,zcrm_5861855000000432001,Zoho SalesIQ chat with Zaibot,Visit ID : 33 Question : Hi,zcrm_5861855000000455002,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-11 20:57:56,2024-03-11 20:57:56,Available,
zcrm_5861855000008865001,zcrm_5861855000000432001,Zoho SalesIQ chat with Zaibot,Visit ID : 33 Question : Appointment,zcrm_5861855000000455002,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-11 13:25:51,2024-03-11 13:25:51,Available,
zcrm_5861855000008865007,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 33 Question : Hi,zcrm_5861855000000455002,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-11 21:08:02,2024-03-11 21:08:02,Available,
zcrm_5861855000008892003,zcrm_5861855000000432001,,"Date	Reference	Sequence #	RejectCode
3/9/2024 3:12:33 PM		0	F8962-070
The e-File database indicates that Form 8962 or a binary attachment with description containing ""ACA Explanation"" must be present in the return.

/efile:Return/efile:ReturnData/efile:IRS1040

Value:",zcrm_5861855000008709001,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-11 16:09:48,2024-03-11 16:09:48,Available,
zcrm_5861855000009181003,zcrm_5861855000000432001,,So sent a message to the client forming them of the rejection and that I needed the form 1095 a for his medical beverage to the state marketplace client later all the office inquiring on the notification stadium received notification about a rejection and that he needed some kind of form so he had called us asking us what it was i'm assuming he thought that message was from the IRS and not us as he literally contacted us asking the question that I was asking him,zcrm_5861855000008871003,Tasks,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-15 02:58:00,2024-03-15 02:58:00,Available,
zcrm_5861855000009228012,zcrm_5861855000000432001,,Paid $60 cash,zcrm_5861855000009147535,Potentials,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-15 20:25:21,2024-03-15 20:25:21,Available,
zcrm_5861855000009278074,zcrm_5861855000000432001,,CLIENT NEVER PROVIDING THE OTHER MISSING DOCUMENTS. SHREDED.,zcrm_5861855000000835623,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-15 22:16:13,2024-03-15 22:16:13,Available,
zcrm_5861855000009278085,zcrm_5861855000000432001,,"DID NOT RECEIVE MISSING DOCUMENTS, APPLICATION SHREDED.",zcrm_5861855000000545748,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-15 22:17:23,2024-03-15 22:17:23,Available,
zcrm_5861855000009314003,zcrm_5861855000000432001,,Do not see anything for the clients documents in order to send this application. App has been open for 1 year already and shows that we have left messages. Closing out.,zcrm_5861855000009104944,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-16 13:37:15,2024-03-16 13:37:15,Available,
zcrm_5861855000009337003,zcrm_5861855000000432001,,check on any military benefits.,zcrm_5861855000000835290,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-16 15:04:46,2024-03-16 15:04:46,Available,
zcrm_5861855000009341003,zcrm_5861855000008366001,,"Client scheduled for tax service via message, Zai Rep Agent.",zcrm_5861855000009338001,Contacts,zcrm_5861855000008366001,zcrm_5861855000008366001,2024-03-16 15:38:56,2024-03-16 15:38:56,Available,
zcrm_5861855000009556033,zcrm_5861855000000432001,Zoho SalesIQ chat with Zaibot,Visit ID : 34 Question : Buenas Tardes! Quisiera saber si tienen citas para realizar mis taxes de este año??,zcrm_5861855000000546164,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-19 19:22:52,2024-03-19 19:22:52,Available,
zcrm_5861855000009605016,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 34 Question : Buenas Tardes! Quisiera saber si tienen citas para realizar mis taxes de este año??,zcrm_5861855000000546164,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-19 19:36:10,2024-03-19 19:36:10,Available,
zcrm_5861855000009645008,zcrm_5861855000008366001,,E-mail sent to client letting him know days and hours available for to schedule for taxes.,zcrm_5861855000009606021,Tasks,zcrm_5861855000008366001,zcrm_5861855000008366001,2024-03-20 02:34:38,2024-03-20 02:34:38,Available,
zcrm_5861855000009820003,zcrm_5861855000000432001,,"DL Taxpayor
5330-38-5388
05/14/2020
09/26/2026
Indiana

Spouse
5330342586
01/07/2018
03/13/2023",zcrm_5861855000009818033,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-21 03:21:54,2024-03-21 03:21:54,Available,
zcrm_5861855000009858003,zcrm_5861855000000432001,,"Joyeria Aurus - Summary Report for Tax Year 2022
Assets
Cash on Hand: $24,975.22
Checking Account: $4,742.12
Accounts Receivable (A/R): $40,914.60
Inventory: $320,423.82
Undeposited Funds: $2,035.09
Total Assets: $393,090.85
Liabilities
Accounts Payable (A/P): $2,175.06
Capital One Spark: $1,434.90
Other Liabilities (Sum of various negligible amounts): $0.02
Total Liabilities: $3,609.98
Equity
Opening Balance Equity: $310,592.07
Owner's Investment: $1,240.00
Owner's Pay & Personal Expenses: $1,000.00
Retained Earnings: $16,000.21
Total Equity: $328,832.28
Income
Sales: $37,728.32
Sales of Product Income: $106,311.89
Total Income: $144,040.21
Expenses
Discounts Given: $18,763.09
Cost of Goods Sold (COGS): $49,323.15
Inventory Shrinkage: $3,197.00
Advertising & Marketing: $44.91
Bank Charges & Fees: $1,099.11
Car & Truck: Gas: $144.08
Contractors: $350.00
Legal & Professional Services: $80.00
Meals & Entertainment: $224.31
Office Supplies & Software: $1,550.43
QuickBooks Payments Fees: $3,995.33
Rent & Lease: $1,890.00
Uncategorized Expense: $1,197.03
Utilities: Telephone: $577.35
Total Expenses: $82,336.79
Net Profit
Net Profit (Income minus Expenses): $61,703.42
Closing Comments
Cash Flow: The cash position appears healthy, with a significant amount on hand and in checking accounts.
Accounts Receivable: The A/R indicates solid sales activity, though attention should be paid to collection to ensure liquidity.
Inventory Management: High inventory levels may be strategic but should be evaluated for turnover efficiency.
Profitability: The business has realized a net profit, which is a positive indicator for the year.
Liability Management: Liabilities are comparatively low, suggesting good financial management.
Owner's Contributions and Distributions: Additional equity contributions have been made, and personal expenses have been paid out, impacting the equity position.
Tax Preparations: Careful preparation and documentation are necessary for tax reporting, especially considering the changes in retained earnings and owner's equity.
This report is for internal use to provide a snapshot of the financial health of Joyeria Aurus and facilitate tax preparation. Further analysis may be required for specific tax forms and compliance considerations. Please verify all figures and ensure completeness of records before proceeding with tax filing. If any additional details are required or adjustments need to be made, please let me know.",zcrm_5861855000009818033,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-21 06:43:06,2024-03-21 06:43:32,Available,
zcrm_5861855000009904017,zcrm_5861855000004627001,,nunca llego,zcrm_5861855000007826001,Tasks,zcrm_5861855000004627001,zcrm_5861855000004627001,2024-03-21 17:05:32,2024-03-21 17:05:32,Available,
zcrm_5861855000009943003,zcrm_5861855000008366001,,"Task marked as complete. Contact info missing. Didn't see appointments in consulate module that around the similar dates. 
I just need confirmation that task was completed and a name.

Thank you!",zcrm_5861855000007826001,Tasks,zcrm_5861855000008366001,zcrm_5861855000008366001,2024-03-21 16:55:34,2024-03-21 16:55:34,Available,
zcrm_5861855000009954003,zcrm_5861855000000432001,,"2022 REFILE AS REQUESTED BY THE IRS. 
IRS AND INDIANA EFILED KY MAILED.",zcrm_5861855000009953001,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-21 17:53:55,2024-03-21 17:53:55,Available,
zcrm_5861855000010469006,zcrm_5861855000000432001,Made a total of five phone calls in one day.,Missed a call from [ISAEL VILLAVERDE](https://crm.zoho.com/crm/org828585444/tab/Contacts/5861855000005013013),zcrm_5861855000005013013,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-30 03:29:21,2024-03-30 03:29:21,Available,
zcrm_5861855000010504006,zcrm_5861855000000432001,Phone Call,Missed a call from [ISAEL VILLAVERDE](https://crm.zoho.com/crm/org828585444/tab/Contacts/5861855000005013013),zcrm_5861855000005013013,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-30 03:27:53,2024-03-30 03:27:53,Available,
zcrm_5861855000010516001,zcrm_5861855000000432001,Phone call,Missed a call from [ISAEL VILLAVERDE](https://crm.zoho.com/crm/org828585444/tab/Contacts/5861855000005013013),zcrm_5861855000005013013,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-30 03:28:45,2024-03-30 03:28:45,Available,
zcrm_5861855000010521003,zcrm_5861855000000432001,,Client needed scanned copy of notary and apostille.,zcrm_5861855000000835189,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-30 04:45:32,2024-03-30 04:45:32,Available,
zcrm_5861855000010525011,zcrm_5861855000000432001,,Letter Received 03/12/2024,zcrm_5861855000010524007,Vendors,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-30 04:59:22,2024-03-30 04:59:22,Available,
zcrm_5861855000010527001,zcrm_5861855000000432001,ITIN Rejection,This ITIN has been rejected multiple times unaware of the issue apparently related to the document if client wishes he can resubmit his documents so we can try again.,zcrm_5861855000000835168,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-30 04:55:13,2024-03-30 04:55:13,Available,
zcrm_5861855000010550003,zcrm_5861855000004627001,,vino para preguntar de un pago de migracion que por que venia para el rembolso po que ya el ya lo pago,zcrm_5861855000001319001,Contacts,zcrm_5861855000004627001,zcrm_5861855000004627001,2024-03-30 17:51:19,2024-03-30 17:51:19,Available,
zcrm_5861855000010550008,zcrm_5861855000004627001,,"jose manuel torres
3174608481",zcrm_5861855000001319001,Contacts,zcrm_5861855000004627001,zcrm_5861855000004627001,2024-03-30 17:54:46,2024-03-30 17:54:46,Available,
zcrm_5861855000010557001,zcrm_5861855000000432001,,El trajo recibo?,zcrm_5861855000001319001,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-31 11:52:27,2024-03-31 11:52:27,Available,
zcrm_5861855000010568003,zcrm_5861855000000432001,,sent everything over waiting for client.,zcrm_5861855000000835290,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-03-31 15:19:08,2024-03-31 15:19:08,Available,
zcrm_5861855000010853003,zcrm_5861855000000432001,,Client contacted me abruptly needing a copy of the tax return it is still showing rejected it's been rejected three times I'm also going to provide them with information on what they need to do in order to get the correct theft identity plan,zcrm_5861855000000854606,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-02 16:32:35,2024-04-02 16:32:35,Available,
zcrm_5861855000010887001,zcrm_5861855000000432001,Zoho SalesIQ chat with Zaibot,Visit ID : 35 Question : Raul Frausto Bravo,zcrm_5861855000010886001,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-02 22:26:36,2024-04-02 22:26:36,Available,
zcrm_5861855000010979001,zcrm_5861855000000432001,Zoho SalesIQ chat with Zaibot,Visit ID : 36 Question : Víctor Herrera Sotelo,zcrm_5861855000009338095,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-05 12:04:02,2024-04-05 12:04:02,Available,
zcrm_5861855000011077104,zcrm_5861855000000432001,,Unable to rectify the Issue. Unsure of how to proceed.,zcrm_5861855000009104928,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-06 08:56:18,2024-04-06 08:56:18,Available,
zcrm_5861855000011078003,zcrm_5861855000000432001,,This ITIN has been rejected multiple times unaware of the issue apparently related to the document if client wishes he can resubmit his documents so we can try again.,zcrm_5861855000009104928,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-06 08:53:12,2024-04-06 08:53:24,Available,
zcrm_5861855000011078014,zcrm_5861855000000432001,,Waiting for client to sign return and today I will try to finish 2023.,zcrm_5861855000011057076,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-06 08:57:28,2024-04-06 08:57:28,Available,
zcrm_5861855000011084003,zcrm_5861855000000432001,,SENT FOR SIGNATURE VIA ADOBE SIGN.,zcrm_5861855000008893001,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-06 13:45:38,2024-04-06 13:45:38,Available,
zcrm_5861855000011088001,zcrm_5861855000000432001,,What does she need?,zcrm_5861855000008622001,Tasks,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-06 17:51:40,2024-04-06 17:51:40,Available,
zcrm_5861855000011100003,zcrm_5861855000000432001,,NAME FILE ERROR RESOLVED RESENDING,zcrm_5861855000008672437,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-07 23:26:42,2024-04-07 23:26:42,Available,
zcrm_5861855000011206003,zcrm_5861855000000432001,,RETURN HAD TO BE REENTERED DUE TO SYSTEM GLITCH ALL AMOUNTS ARE THE SAME WAS ABLET TO EFILE NOW.,zcrm_5861855000009336026,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-10 16:20:57,2024-04-10 16:20:57,Available,
zcrm_5861855000011206008,zcrm_5861855000000432001,,Client has not provided the correct Theft PIN. Per crm[user#5861855000004627001#833017190]crm  he now has the correct PIN.,zcrm_5861855000011203348,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-10 16:38:59,2024-04-10 16:38:59,Available,
zcrm_5861855000011206013,zcrm_5861855000000432001,,"IRS States that the dependents names on the return do not match what they have on file. If there were claimed on another persons return in the past please confirm how the names were listed, If there was a name change please advise of the original names and we should filed them as they were.",zcrm_5861855000005142005,CustomModule17,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-10 16:43:36,2024-04-10 16:43:36,Available,
zcrm_5861855000011257013,zcrm_5861855000000432001,,done and submitted. Files uploaded.,zcrm_5861855000004362004,Tasks,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-10 23:10:12,2024-04-10 23:10:12,Available,
zcrm_5861855000011473184,zcrm_5861855000000432001,Zoho SalesIQ chat with Zaibot,Visit ID : 37 Question : Jaime Costilla Moreno,zcrm_5861855000000835150,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-14 18:07:43,2024-04-14 18:07:43,Available,
zcrm_5861855000011645017,zcrm_5861855000000432001,Zoho SalesIQ chat with CODY RICE-VELASQUEZ,Visit ID : 38 Question : si necesito sabercuendo vas hacer mis taxes.,zcrm_5861855000011630017,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-16 08:13:54,2024-04-16 08:13:54,Available,
zcrm_5861855000011844018,zcrm_5861855000000432001,Zoho SalesIQ chat with Customer,Visit ID : 39 Question : Pregunta o Otra Cosa,zcrm_5861855000011834014,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-17 15:30:36,2024-04-17 15:30:36,Available,
zcrm_5861855000011938003,zcrm_5861855000000432001,,"I have not seen or heard a response from the client on this, will resend the request to the client along with a text message reminder.",zcrm_5861855000011203539,Tasks,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-18 19:12:14,2024-04-18 19:12:14,Available,
zcrm_5861855000011964196,zcrm_5861855000000432001,Zoho SalesIQ chat with Zaibot,Visit ID : 40 Question : Pregunta o Otra Cosa,zcrm_5861855000011834014,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-21 16:21:08,2024-04-21 16:21:08,Available,
zcrm_5861855000012015003,zcrm_5861855000000432001,,"Created New Books Account
joyaurus1@gmail.com
Sw115002!
3173397947
SuriV2024!",zcrm_5861855000011982003,Accounts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-19 14:59:49,2024-04-19 14:59:49,Available,
zcrm_5861855000012535018,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz,Visit ID : 41 Question : Hola,zcrm_5861855000000544171,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-25 19:06:28,2024-04-25 19:06:28,Available,
zcrm_5861855000012745122,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz,Visit ID : 42 Question : remove payment method,zcrm_5861855000000854174,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-29 00:45:33,2024-04-29 00:45:33,Available,
zcrm_5861855000012857055,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz,Visit ID : 43 Question : hi,zcrm_5861855000012861068,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-30 05:39:55,2024-04-30 05:39:55,Available,
zcrm_5861855000012943065,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz,Visit ID : 44 Question : I NEED HELP,zcrm_5861855000011630017,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-04-30 23:51:26,2024-04-30 23:51:26,Available,
zcrm_5861855000013129052,zcrm_5861855000000432001,Zoho SalesIQ chat with CODY RICE-VELASQUEZ,Visit ID : 45 Question : اوست لپاره کوم بل څه نشته,zcrm_5861855000011834014,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-04 05:16:45,2024-05-04 05:16:45,Available,
zcrm_5861855000013142060,zcrm_5861855000000432001,Zoho SalesIQ chat with CODY RICE-VELASQUEZ,Visit ID : 46 Question : زه اوست ملګری ته وویم چی هغه مرسته ناشی کولی که حه,zcrm_5861855000011834014,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-04 05:42:57,2024-05-04 05:42:57,Available,
zcrm_5861855000013227007,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 47 Question : Itin,zcrm_5861855000000455002,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-04 14:58:03,2024-05-04 14:58:03,Available,
zcrm_5861855000013349001,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 48 Question : book,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-07 12:26:23,2024-05-07 12:26:23,Available,
zcrm_5861855000013350001,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 48 Question : book,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-07 12:27:33,2024-05-07 12:27:33,Available,
zcrm_5861855000013567044,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 49 Question : what are your business hour,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-10 07:01:21,2024-05-10 07:01:21,Available,
zcrm_5861855000013567052,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 49 Question : how can i get my itin,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-10 07:21:38,2024-05-10 07:21:38,Available,
zcrm_5861855000013577056,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 49 Question : what are your business hour,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-10 07:00:15,2024-05-10 07:00:15,Available,
zcrm_5861855000013631192,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 50 Question : What’s the best way to a hold of Cody?,zcrm_5861855000000835708,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-12 16:02:02,2024-05-12 16:02:02,Available,
zcrm_5861855000013644186,zcrm_5861855000000432001,Zoho SalesIQ chat missed,Visit ID : 51 Question : Help answer Indiana department of revenue letter,zcrm_5861855000000835708,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-12 20:37:45,2024-05-12 20:37:45,Available,
zcrm_5861855000013656173,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 51 Question : Help answer Indiana department of revenue letter,zcrm_5861855000000835708,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-12 20:33:59,2024-05-12 20:33:59,Available,
zcrm_5861855000013915047,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz-Pashto,Visit ID : 53 Question : allah malekom,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-17 00:12:44,2024-05-17 00:12:44,Available,
zcrm_5861855000013926020,zcrm_5861855000000432001,Zoho SalesIQ chat with SRV_Fox,Visit ID : 52 Question : د مالي دندې د خپل کارونه په ماهرانه حمایه کې د خپل کارونه امکانات زیاتول,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-16 10:10:37,2024-05-16 10:10:37,Available,
zcrm_5861855000014394019,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz-Pashto,Visit ID : 54 Question : cody@srvgroup.co,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-26 09:25:35,2024-05-26 09:25:35,Available,
zcrm_5861855000014409018,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz-Pashto,Visit ID : 56 Question : Pay my bill,zcrm_5861855000000544171,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-27 01:27:02,2024-05-27 01:27:02,Available,
zcrm_5861855000014423002,zcrm_5861855000000432001,Zoho SalesIQ chat with Pai,Visit ID : 55 Question : I need my taxes done now.,zcrm_5861855000000544171,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-27 01:25:48,2024-05-27 01:25:48,Available,
zcrm_5861855000014424001,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz-Pashto,Visit ID : 55 Question : Pay,zcrm_5861855000000544171,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-05-27 01:27:30,2024-05-27 01:27:30,Available,
zcrm_5861855000014652028,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz-Pashto,Visit ID : 58 Question : How do I register as a client?,zcrm_5861855000000835180,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-06-08 18:11:28,2024-06-08 18:11:28,Available,
zcrm_5861855000014660002,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz-Pashto,Visit ID : 58 Question : How do I register as a client,zcrm_5861855000000835180,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-06-08 18:13:20,2024-06-08 18:13:20,Available,
zcrm_5861855000014697003,zcrm_5861855000000432001,Zoho SalesIQ chat with Arluz-Pashto,Visit ID : 59 Question : ITIN,zcrm_5861855000006581075,Contacts,zcrm_5861855000000432001,zcrm_5861855000000432001,2024-06-09 02:51:40,2024-06-09 02:51:40,Available,
